fold,variant,seed,scene,n_obj,n_moving,ade_all,fde_all,ade_moving,fde_moving,gate,minade_all,minfde_all,minade_moving,minfde_moving,n_veh,ade_veh,fde_veh,minade_veh,minfde_veh
4,pad0_k6,5,4b60f9400a30ceaf,194,193,5.00980,11.36666,5.02405,11.41443,nan,3.23734,7.71884,3.24997,7.75491,187,5.01096,11.37120,3.23061,7.69381
4,pad0_k6,6,394e61f27c2a1700,435,434,1.90504,2.20181,1.90455,2.20124,nan,1.86318,2.12265,1.86392,2.12189,386,1.91468,2.22898,1.86751,2.13977
4,pad0_k6,6,4b60f9400a30ceaf,194,193,4.80079,11.24678,4.81469,11.29230,nan,2.88889,6.09934,2.89571,6.11819,187,4.78204,11.20499,2.88532,6.09613
4,pad0_k6,7,394e61f27c2a1700,435,434,2.51432,4.49200,2.51636,4.49761,nan,0.96330,2.14966,0.96177,2.14988,386,2.51162,4.47674,0.96231,2.13442
4,pad0_k6,7,4b60f9400a30ceaf,194,193,3.22551,8.26005,3.23407,8.29264,nan,2.78929,6.72553,2.79559,6.75017,187,3.23354,8.27360,2.78903,6.68942
4,pad64_k6,0,394e61f27c2a1700,435,434,3.24871,7.11381,3.25325,7.12659,nan,0.84349,2.02482,0.84288,2.02785,386,3.24384,7.08984,0.84325,2.02648
4,pad64_k6,0,4b60f9400a30ceaf,194,193,4.24003,10.46893,4.25554,10.51552,nan,2.52289,6.70694,2.53023,6.73758,187,4.24351,10.47371,2.52747,6.70320
4,pad64_k6,1,394e61f27c2a1700,435,434,3.86453,6.78236,3.86954,6.79326,nan,3.64969,6.73724,3.65425,6.74904,386,3.83577,6.73619,3.64580,6.68834
4,pad64_k6,1,4b60f9400a30ceaf,194,193,5.24842,12.74719,5.26670,12.80246,nan,3.07234,6.68639,3.07962,6.71277,187,5.27165,12.78253,3.08864,6.73160
4,pad64_k6,2,394e61f27c2a1700,435,434,2.40400,4.66888,2.40893,4.67906,nan,2.24175,3.41538,2.24630,3.42267,386,2.40189,4.65542,2.24458,3.41741
4,pad64_k6,2,4b60f9400a30ceaf,194,193,3.29212,8.89525,3.30767,8.93963,nan,2.44866,6.98686,2.45984,7.02135,187,3.30836,8.91883,2.43843,6.96579
4,pad64_k6,3,394e61f27c2a1700,435,434,1.96460,3.19444,1.96465,3.19673,nan,1.86623,3.01962,1.86702,3.02294,386,1.96720,3.20617,1.86599,3.01914
4,pad64_k6,3,4b60f9400a30ceaf,194,193,4.24391,10.06383,4.25570,10.10440,nan,2.20893,4.23498,2.21234,4.24854,187,4.24563,10.05793,2.22291,4.27988
4,pad64_k6,4,394e61f27c2a1700,435,434,1.74224,0.88808,1.74222,0.88654,nan,1.73825,0.78743,1.73822,0.78566,386,1.74119,0.90264,1.73669,0.78922
4,pad64_k6,4,4b60f9400a30ceaf,194,193,4.25646,10.17262,4.26916,10.21694,nan,1.84961,3.36071,1.84984,3.36974,187,4.26552,10.17816,1.87453,3.42776
4,pad64_k6,5,394e61f27c2a1700,435,434,0.95948,1.46381,0.95808,1.46307,nan,0.95948,1.45273,0.95808,1.45196,386,0.94788,1.44693,0.94788,1.43444
4,pad64_k6,5,4b60f9400a30ceaf,194,193,3.92742,9.81397,3.93941,9.85519,nan,2.10104,4.87727,2.10356,4.89292,187,3.92116,9.79465,2.12130,4.91758
4,pad64_k6,6,394e61f27c2a1700,435,434,0.69085,0.89333,0.68772,0.88954,nan,0.68963,0.88454,0.68650,0.88073,386,0.68316,0.87419,0.68179,0.86428
4,pad64_k6,6,4b60f9400a30ceaf,194,193,4.37870,10.65367,4.39059,10.69537,nan,2.62767,6.34948,2.63048,6.36888,187,4.37273,10.63692,2.63673,6.37456
4,pad64_k6,7,394e61f27c2a1700,435,434,3.92376,8.00787,3.92571,8.01298,nan,2.87866,4.85446,2.87991,4.85626,386,3.92230,7.99255,2.87090,4.83161
4,pad64_k6,7,4b60f9400a30ceaf,194,193,2.20608,5.43337,2.20161,5.43162,nan,1.65069,3.66578,1.64749,3.66300,187,2.23291,5.51691,1.65809,3.69507
